SL,Heat,Virus,Random
5544,49.53541417,0,0.32985188
6695,49.47739096,1,0.329869993
1895,49.40096038,0,0.329926752
972,49.60104042,0,0.329930859
3686,49.76790716,2,0.329946916
230,49.79191677,0,0.330066771
5948,49.69907963,2,0.330074592
4216,49.58143257,0,0.330091964
5239,49.56782713,1,0.330167003
9714,49.55542217,2,0.330212179
7724,49.44217687,1,0.330216962
3803,49.59783914,1,0.330334533
7740,49.55982393,1,0.330349448
680,49.50420168,0,0.330355526
4994,49.56942777,1,0.330382525
540,49.38495398,1,0.330437344
256,49.57222889,0,0.33044581
9803,49.82112845,2,0.330449826
2777,49.40696279,0,0.330525461
89,49.50340136,2,0.33052648
2425,49.54341737,0,0.33052718
7445,50.05322129,0,0.330553518
1956,49.3477391,0,0.330571421
4165,49.70628251,2,0.330620265
1618,49.65706283,0,0.330683932
8556,49.62705082,1,0.330694251
1203,49.76510604,1,0.33081041
8459,49.43777511,0,0.330832636
18,49.52140856,0,0.330839958
7145,49.61744698,2,0.330851742
8261,49.74229692,2,0.331060921
3114,49.49339736,1,0.331154041
5159,49.37895158,2,0.331220207
7486,49.37895158,1,0.331264284
4201,49.75030012,0,0.331287902
1041,49.84953982,0,0.331369587
4511,49.63905562,1,0.331391063
9587,49.56782713,1,0.331398066
2523,49.39055622,2,0.331405319
4705,49.82352941,2,0.331553815
212,49.43937575,2,0.331599913
2335,49.67266907,2,0.331616934
423,49.46938776,0,0.331678918
3390,49.47739096,2,0.331685941
1063,49.33013205,2,0.33173227
1945,49.67547019,0,0.331809228
5634,49.51340536,0,0.331840869
7636,49.56462585,1,0.331855385
9860,49.62585034,0,0.331910456
3192,49.54661865,0,0.331956409
1923,49.45738295,2,0.332001103
5891,49.59303721,1,0.332048519
4701,49.48419368,0,0.332075448
9076,49.55822329,0,0.33208731
1529,49.50940376,0,0.332123852
5617,49.46738695,1,0.332124045
3813,49.41576631,0,0.332145249
22,49.69267707,1,0.332153564
9521,49.59383754,1,0.332161273
2513,49.41616647,1,0.332170706
4353,49.61464586,1,0.332182028
2224,49.81392557,1,0.332219803
9660,49.39695878,0,0.332227425
2383,49.63465386,0,0.332229218
4240,49.74669868,0,0.332279546
836,49.53741497,1,0.332296059
1321,49.48939576,2,0.332342851
8915,49.43657463,1,0.332379582
2671,49.52541016,2,0.332451683
9773,49.27771108,1,0.332549801
2648,49.54301721,2,0.332608251
9744,49.4057623,1,0.332668801
7839,49.61704682,0,0.332687662
7088,49.57783113,1,0.332689619
2070,49.32893157,0,0.332745081
8024,49.61864746,0,0.332756248
2171,49.76910764,1,0.332765469
5917,49.67306923,1,0.332792933
809,49.63105242,0,0.332794361
3003,49.55422169,2,0.332837511
3219,49.45178071,2,0.332867266
466,49.31612645,1,0.332894837
7892,49.59903962,2,0.332904347
4525,49.38895558,1,0.332909414
8669,49.43057223,0,0.332913823
1358,49.66666667,2,0.332941573
7526,49.41856743,1,0.333006094
3190,49.59383754,1,0.333028436
8884,49.40816327,2,0.333045991
9964,49.53421369,2,0.333066094
7106,49.55142057,2,0.333081843
3129,49.64705882,0,0.33308883
8760,49.68227291,0,0.333146337
4121,49.60864346,1,0.333159289
6636,49.68347339,1,0.333195087
7587,49.51220488,1,0.333198357
5632,49.57262905,2,0.333198918
3409,49.44457783,2,0.333204835
5430,49.25010004,2,0.333242996
1700,49.75310124,1,0.333288231
2596,49.44257703,1,0.333303327
2,49.68147259,1,0.333324866
9090,49.57182873,1,0.333328628
8016,49.75190076,1,0.333368002
6028,49.48659464,2,0.333385525
5738,49.61344538,0,0.333399386
221,49.8687475,1,0.33345269
2963,49.62304922,1,0.333591797
9709,49.40136054,0,0.33365734
9707,49.54861945,2,0.33379471
576,49.62464986,1,0.333802025
8325,49.40336134,2,0.333839464
3911,49.47499,1,0.333852482
8640,49.80832333,1,0.333899003
5346,49.53541417,2,0.333953118
1342,49.55182073,2,0.333966562
3889,49.46738695,2,0.334066451
2709,49.43177271,2,0.334066664
9479,49.70588235,0,0.334086616
566,49.33693477,1,0.334095636
9619,49.59863946,2,0.334106415
7220,49.65986395,2,0.334143298
6264,49.54261705,2,0.33417052
7104,49.51860744,1,0.334179478
3552,49.82432973,1,0.334240685
6649,49.39215686,1,0.334268245
2320,49.54021609,1,0.334268994
4658,49.48939576,1,0.334287173
1069,49.62785114,0,0.334364552
9496,49.63385354,2,0.334383787
2549,49.81952781,2,0.334385806
6346,49.54181673,2,0.334403831
1004,49.53461385,2,0.334427284
5246,49.47178872,2,0.334478869
2416,49.50580232,2,0.334557055
5785,49.41576631,2,0.334594939
9618,49.41136455,1,0.334617102
7699,49.58263305,1,0.334617376
2820,49.51340536,1,0.33462985
2480,49.4969988,1,0.33464153
1868,49.43497399,1,0.334659409
9464,49.40296118,2,0.334663157
7561,49.51620648,1,0.334805813
6814,49.6222489,2,0.334830947
9836,49.59263705,1,0.33484561
1228,49.40696279,2,0.334879893
5589,49.6362545,0,0.334900615
6643,49.64065626,0,0.33491839
8315,49.70908363,1,0.334951692
8054,49.70788315,2,0.334991822
2600,49.47418968,2,0.335009833
8636,49.52220888,2,0.335018758
2101,49.46658663,0,0.335020076
280,49.60384154,1,0.33506761
4042,49.65466186,0,0.335068948
620,49.44337735,2,0.335080472
6,49.35414166,0,0.335108379
5336,49.64265706,0,0.335218663
8302,49.45458183,1,0.335242829
2307,49.56262505,0,0.335420473
8475,49.6042417,1,0.335430554
3541,49.50820328,0,0.335493391
8711,49.45938375,2,0.33551565
4380,49.51980792,1,0.335524015
6884,49.55182073,1,0.335533667
6786,49.34653862,2,0.335545539
8359,49.59303721,2,0.335584273
8519,49.52781112,2,0.335598826
8687,49.51180472,1,0.335604769
8962,49.50580232,1,0.335666921
4809,49.56862745,1,0.335710118
5037,49.51820728,2,0.335761904
5092,49.82913165,2,0.335819434
1867,49.39695878,0,0.335851615
7946,49.48379352,0,0.335856197
6427,49.60864346,2,0.335907817
9852,49.62344938,1,0.335994999
5555,49.73389356,0,0.33601707
998,49.49779912,2,0.336084322
2853,49.41856743,1,0.33610259
6930,49.64865946,1,0.336113715
6502,49.54981993,1,0.336135107
2529,49.30532213,2,0.336157689
2414,49.69067627,0,0.336169161
5058,49.6002401,0,0.336174145
5856,49.68867547,1,0.336199303
7233,49.06882753,2,0.336340075
4749,49.33773509,2,0.336356458
1007,49.64065626,1,0.336365993
5266,49.67987195,1,0.336383334
999,49.50180072,2,0.336388359
9343,49.24569828,2,0.3363896
4160,49.5962385,0,0.336398385
5859,49.56462585,1,0.336404982
2627,49.4909964,2,0.336447143
672,49.70468187,1,0.336478477
4720,49.747499,1,0.336504403
9029,49.42296919,0,0.336584993
1964,49.62064826,0,0.33666211
1599,49.46138455,2,0.336673211
25,49.22488996,0,0.33672728
1611,49.88195278,2,0.336765799
1665,49.484994,0,0.33680377
366,49.56022409,1,0.336834783
8620,49.64185674,0,0.33684201
5381,49.29251701,2,0.336859607
4815,49.58103241,0,0.336885923
46,49.41576631,0,0.337001675
8324,49.50020008,2,0.337055182
9015,49.58263305,0,0.337180868
5021,49.44097639,0,0.337265648
8340,49.57342937,2,0.337278087
9279,49.54141657,1,0.337289533
6110,49.36094438,0,0.337294311
8160,49.4989996,2,0.337297372
6381,49.37615046,1,0.337346878
9120,49.44737895,0,0.337372783
5568,49.34373749,1,0.337398492
7816,49.63145258,0,0.337404353
7567,49.42016807,1,0.337411274
8268,49.10564226,0,0.337431183
2166,49.35694278,0,0.337508596
9100,49.54021609,1,0.337513283
8927,49.54781913,1,0.337519764
9052,49.67106843,2,0.337534453
3285,49.19207683,0,0.337583854
5674,49.46778711,0,0.337626594
1353,49.73869548,2,0.337666872
8661,49.59783914,2,0.337711609
9650,49.83433373,2,0.33776108
2372,49.83513405,2,0.337785203
8850,49.7254902,2,0.337798702
2700,49.56102441,1,0.337800365
1466,49.68747499,0,0.33784046
412,49.2605042,2,0.337844604
8265,49.777511,2,0.337874789
6151,49.5962385,0,0.33788604
3607,49.45058023,2,0.33789859
8251,49.62745098,1,0.337913381
9449,49.61304522,0,0.337916066
3792,49.72909164,0,0.337945665
9185,49.69627851,0,0.337958783
2703,49.09163665,0,0.337967121
9195,49.63145258,2,0.338004728
6937,49.40496198,2,0.338039462
7894,49.40456182,1,0.338050459
7114,49.51780712,0,0.338094215
4913,49.46378551,1,0.338149105
9007,49.40456182,1,0.33822058
9167,49.47939176,0,0.338239868
909,49.60784314,0,0.338283557
7184,49.4969988,0,0.338300435
8691,49.55902361,1,0.338302308
734,49.68827531,2,0.338308498
1432,49.52140856,1,0.338330189
8333,49.51860744,0,0.338332464
9970,49.76070428,0,0.338366925
8576,49.78471389,0,0.338375257
7134,49.64665866,1,0.338391023
9268,49.28571429,2,0.338417002
8557,49.82392957,0,0.338469487
5510,49.62985194,2,0.338516084
3368,49.50980392,2,0.338521736
3967,49.69547819,1,0.33855608
9565,49.62985194,0,0.338612011
3662,49.47579032,0,0.338618753
8814,49.2605042,2,0.338679465
4665,49.50020008,2,0.338696122
248,49.88315326,1,0.338725945
2098,49.50580232,1,0.338757458
7126,49.52420968,2,0.338763638
2090,49.68427371,2,0.338867576
6322,49.62985194,0,0.338910509
1087,49.82112845,0,0.338959099
4764,49.64585834,0,0.339015525
325,49.58543417,0,0.339050913
4344,49.747499,1,0.339062397
1708,49.45738295,2,0.3391032
3785,49.80512205,0,0.339110658
4200,49.47579032,2,0.339162996
492,49.67627051,2,0.339176636
9094,49.53021208,0,0.339247406
9418,49.51260504,0,0.339255616
411,49.65146058,1,0.339257634
8953,49.70748299,2,0.339260718
8113,49.23729492,2,0.339287536
4002,49.73869548,1,0.339306083
7984,49.3697479,2,0.339343207
3160,49.56702681,0,0.339352695
9778,49.57022809,2,0.33935658
3149,49.75430172,0,0.339458596
308,49.51460584,2,0.339487683
3836,49.59023609,2,0.339492981
1326,49.64545818,1,0.339497337
2207,49.69227691,0,0.339536367
6271,49.44937975,0,0.3395702
2226,49.55822329,1,0.339605956
9833,49.39415766,1,0.3396454
517,49.70708283,0,0.339663583
5539,49.42456983,0,0.33980611
6174,49.30172069,1,0.339808617
2989,49.52541016,2,0.339876478
7290,49.61704682,0,0.339888195
5064,49.73429372,0,0.33991126
7300,49.37695078,0,0.340011693
7938,49.78711485,0,0.34007632
2359,49.29251701,2,0.340147989
9300,49.50260104,1,0.340151249
9912,49.57823129,2,0.340155149
4507,49.70828331,1,0.340155233
4270,49.40216086,2,0.340169225
9665,49.61584634,2,0.340173071
6123,49.60544218,1,0.340342154
3300,49.54581833,0,0.340354633
4996,49.74309724,1,0.340391182
9526,50.04601841,2,0.340399803
4153,49.34533814,0,0.34049813
202,49.26570628,1,0.34053293
7842,49.45258103,0,0.340572087
4159,49.79471789,1,0.340626753
1557,49.55742297,1,0.340629324
8716,49.4829932,2,0.340641603
2238,49.262505,1,0.340644356
2495,49.71148459,2,0.340654384
1360,49.52941176,2,0.340788543
48,49.44337735,2,0.340790987
917,49.54221689,0,0.340818226
7660,49.35494198,0,0.340842152
1792,49.39735894,1,0.340854297
8841,49.53901561,1,0.340890333
7439,49.68387355,1,0.340986268
3420,49.58863545,0,0.341019429
95,49.62545018,1,0.341104018
2276,49.54741897,2,0.341161156
6486,49.46978792,1,0.341165412
9029,49.35414166,1,0.341167127
1865,49.49019608,2,0.341231675
2496,49.45858343,2,0.341243967
1316,49.6482593,2,0.341295779
3010,49.4729892,2,0.341307772
3871,49.52541016,2,0.341316574
533,49.62945178,0,0.341341365
1235,49.51460584,1,0.341341817
8641,49.3777511,0,0.341342417
7449,49.68107243,1,0.341366038
1110,49.4969988,2,0.341415602
6355,49.56222489,2,0.341436159
4545,49.55022009,1,0.341492488
9190,49.65706283,1,0.341501799
2902,49.56942777,0,0.341579631
7042,49.70348139,2,0.341601046
7372,49.59143657,2,0.341602045
8782,49.80632253,0,0.341643423
8588,49.60064026,0,0.34166556
6956,49.69747899,2,0.341680987
7605,49.70188075,0,0.341685719
2648,49.505002,0,0.341697904
1777,49.51540616,2,0.341765341
5340,49.4969988,0,0.341815107
5063,49.3817527,1,0.341855485
6469,49.47138856,0,0.341864887
9673,49.55862345,0,0.341908931
4444,49.32212885,2,0.341933099
5199,49.02561024,1,0.341936923
9788,49.49179672,0,0.341937915
9363,49.67667067,1,0.341995551
9784,49.04361745,0,0.341999471
7139,49.82553021,0,0.342005313
3427,49.52460984,2,0.34201965
3066,49.60704282,0,0.342025325
8213,49.51180472,1,0.342063896
4283,49.3617447,2,0.3420719
6622,49.50460184,0,0.342107113
356,49.66546619,1,0.342159907
583,49.42537015,1,0.342224923
1480,49.61664666,1,0.342242705
6146,49.41656663,2,0.342246807
3823,49.3877551,2,0.342277657
8274,49.56662665,0,0.342292219
5673,49.56582633,0,0.342325764
8776,49.58503401,0,0.342348771
7265,49.67066827,2,0.342403314
1305,49.45778311,0,0.34240646
8825,49.29131653,0,0.342422753
2410,49.31052421,1,0.342436111
2482,49.47819128,0,0.342457366
9194,49.43577431,0,0.342459273
7284,49.72428972,1,0.342513195
7307,49.29771909,2,0.342582428
6182,49.76830732,2,0.342630522
6605,49.42697079,1,0.342684016
8830,49.59703882,2,0.342737271
3771,49.43537415,0,0.342749379
29,49.53261305,1,0.342759193
2617,49.5962385,0,0.342788175
9563,49.52781112,2,0.342817862
589,49.66266507,0,0.342876943
8545,49.74709884,1,0.342880868
5176,49.38895558,1,0.342933791
9068,49.5130052,2,0.342954453
9293,50.05722289,2,0.342985034
1528,49.58943577,0,0.342996403
5799,49.45458183,0,0.343077911
7214,49.4809924,0,0.343081182
6541,49.61544618,1,0.343114911
6178,49.57382953,2,0.343158165
2642,49.69507803,2,0.343188247
2909,49.70708283,1,0.343220498
1719,49.56102441,0,0.343226433
4475,49.78431373,0,0.343228086
3052,49.64065626,0,0.343242018
4729,49.50180072,1,0.343262647
6662,49.45378151,0,0.343268876
4998,49.66066427,2,0.343317244
554,49.49019608,1,0.343351488
28,49.61744698,2,0.343355345
2282,49.17527011,2,0.34342752
3291,49.66626651,1,0.343433912
1639,49.57623049,2,0.343459185
3058,49.93837535,0,0.343502133
7220,49.76630652,1,0.343526409
3197,49.81352541,2,0.343537095
6860,49.47499,0,0.34360215
613,49.58943577,1,0.343606963
7923,49.67667067,2,0.343618405
180,49.62064826,1,0.343663522
4341,49.53861545,1,0.343868141
3678,49.45858343,2,0.343869455
7998,49.42336935,1,0.34388455
4682,49.19167667,0,0.343902699
4063,49.77791116,0,0.343967929
2757,48.9959984,2,0.343972616
318,49.43457383,2,0.343979481
7879,49.52340936,2,0.344000116
8369,49.64545818,0,0.34402816
3299,49.51980792,0,0.344066393
9009,49.79871949,2,0.344105803
6255,49.41216487,0,0.344118093
4251,49.41576631,0,0.344132484
2840,49.58183273,0,0.344133544
4646,49.52340936,1,0.344144861
8812,49.72108844,0,0.344145981
9028,49.34533814,0,0.344165654
6136,49.50380152,1,0.344195077
7224,49.67186875,2,0.344208969
3967,49.56902761,0,0.344233945
3007,49.48859544,1,0.344311809
346,49.53781513,2,0.344313947
4748,49.58703481,0,0.344345365
4777,49.484994,1,0.34438471
8991,49.37695078,0,0.344408471
9374,49.64985994,0,0.34443947
7756,49.29011605,0,0.344485259
5005,49.27330932,1,0.344507926
5443,49.50660264,2,0.34452371
6503,49.68307323,1,0.344533126
2794,49.68347339,2,0.344542945
4935,49.63665466,2,0.344587341
3667,49.56942777,1,0.344615283
4070,49.45018007,0,0.34465819
7696,49.54381753,0,0.344699871
3393,49.53461385,1,0.344708323
2368,49.74269708,2,0.344731726
2754,49.78151261,1,0.34479692
6168,49.62264906,2,0.344799878
3209,49.74909964,0,0.344907748
3243,49.63345338,0,0.344908449
1954,49.78751501,2,0.344959364
8106,49.39535814,0,0.344970977
4035,49.50340136,2,0.344992633
7838,49.8787515,1,0.345041526
5362,49.6262505,0,0.345045935
2669,49.49619848,1,0.345063682
5323,49.64145658,2,0.345065228
5543,49.39255702,0,0.345090832
8360,49.59583834,2,0.345123965
4826,49.48459384,2,0.345140909
1930,49.42296919,1,0.345164394
8125,49.6262505,0,0.345171169
7924,49.65666267,2,0.345180168
2528,49.93957583,0,0.345198733
1509,49.67466987,2,0.345233479
5693,49.40616246,1,0.345251366
3838,49.49979992,0,0.345251998
6867,49.82232893,2,0.345379403
9227,49.63065226,1,0.345388142
2194,49.46818727,0,0.345404395
5570,50.28411365,1,0.345466512
9116,49.48419368,2,0.345472742
4948,49.66586635,1,0.345536176
9663,49.31732693,0,0.345548606
1367,49.68827531,1,0.345560284
2492,49.51940776,0,0.345580326
5827,49.59943978,2,0.345601025
7568,49.53941577,0,0.345657908
8269,49.66106443,1,0.345679874
5130,49.46058423,2,0.345699211
3485,49.48339336,2,0.345808866
6528,49.57583033,0,0.345837645
4358,49.71508603,1,0.345873476
8218,49.24969988,2,0.3458736
8706,49.59023609,2,0.345894894
5848,49.54341737,0,0.345897979
5855,49.59103641,2,0.345922821
553,49.49019608,1,0.345981869
4650,49.42136855,2,0.34602029
4599,49.53461385,2,0.346034628
9458,49.39455782,2,0.346095453
1898,49.53381353,1,0.346126627
9349,49.35614246,2,0.346182634
372,49.56462585,0,0.346347538
9344,49.59743898,1,0.34638401
3468,49.42537015,0,0.34641125
3726,49.59223689,2,0.346415611
7819,49.53581433,0,0.346429953
9451,49.54301721,1,0.346466749
9151,49.30572229,1,0.346499232
2511,49.57102841,1,0.346506791
2534,49.36254502,0,0.346597057
2873,49.36854742,2,0.346657008
2097,49.67266907,0,0.346801132
2392,49.37615046,1,0.346844713
3742,49.55262105,1,0.346852429
3207,49.68347339,0,0.346879768
8162,49.56182473,1,0.346900023
5087,49.53861545,0,0.346933618
7957,49.54421769,1,0.34694255
5501,49.57062825,0,0.346981775
7794,49.51060424,0,0.346984313
8760,49.69947979,1,0.347004662
7841,49.42537015,0,0.347199341
2469,49.58143257,2,0.347216798
9675,49.70308123,1,0.347277913
825,49.61264506,0,0.347293708
4937,49.46978792,0,0.347314237
9594,49.54381753,1,0.347328961
3029,49.494998,2,0.347330431
1033,49.52220888,0,0.347355027
6117,49.5210084,1,0.347382005
6146,49.59903962,0,0.347473908
3748,49.60304122,0,0.347506056
9478,49.56222489,2,0.347509746
6688,49.5110044,1,0.347551388
1043,49.7394958,1,0.347555893
1289,49.29651861,1,0.347573663
1876,49.7515006,0,0.347582312
3359,49.57102841,2,0.347617064
3962,49.41456583,1,0.347625167
2863,49.50060024,1,0.347639422
6413,49.59783914,2,0.347663397
313,49.65506202,1,0.347715543
3337,49.5270108,0,0.347753653
4717,49.84953982,1,0.347962287
2338,49.55262105,1,0.347995143
5935,49.35214086,0,0.34800439
6477,49.55662265,1,0.348027635
9692,49.55222089,1,0.34808523
8336,49.494998,2,0.34815279
3567,49.59143657,1,0.348173272
1858,49.80792317,0,0.348211265
7629,49.60384154,0,0.34822417
7218,49.78311325,1,0.34824777
5334,49.54381753,0,0.348255811
1679,49.58703481,1,0.348264381
4193,49.45498199,1,0.348295748
4699,49.71228491,0,0.348340277
2341,49.28731493,2,0.348340552
6960,49.60864346,2,0.348403256
2269,49.57783113,2,0.348480248
4414,49.62304922,2,0.348486972
5034,49.5962385,2,0.34851612
2624,49.9007603,2,0.348531294
99,49.81952781,0,0.348571929
4045,49.49659864,1,0.348656707
1561,49.69747899,2,0.348719683
9706,49.61664666,0,0.348791586
858,49.65266106,2,0.348796415
8515,49.57102841,2,0.348804174
7844,49.49219688,1,0.348826933
3054,49.46178471,2,0.348870734
2618,49.36134454,2,0.348878012
1797,49.79191677,0,0.348936049
9964,49.48819528,1,0.348942308
904,49.87234894,1,0.34895773
8752,49.82432973,2,0.349034613
1435,49.52420968,2,0.349099196
7662,49.59343737,0,0.34922993
9825,49.94037615,2,0.349284598
3581,49.61664666,2,0.349299794
3376,49.59943978,0,0.349332819
5069,49.39855942,1,0.349432605
6243,49.64265706,2,0.349468652
1937,49.46298519,0,0.349488021
8484,49.38855542,0,0.349488581
